race_label,age,density
Anti-Black,66.33165829145727,0.005267648852052694
Anti-Black,66.83417085427135,0.00493380515157298
Anti-Black,67.33668341708542,0.004625542378394927
Anti-Black,67.83919597989949,0.00434108588161269
Anti-Black,68.34170854271356,0.0040777689924897265
Anti-Black,68.84422110552764,0.003832257216321649
Anti-Black,69.3467336683417,0.003600842501241442
Anti-Black,69.84924623115577,0.0033797986602343505
Anti-Black,70.35175879396985,0.0031657657711220287
Anti-Black,70.85427135678391,0.002956111824538336
Anti-Black,71.35678391959799,0.0027492119567934974
Anti-Black,71.85929648241205,0.002544593487393787
Anti-Black,72.36180904522612,0.0023429175640629967
Anti-Black,72.8643216080402,0.002145799499782176
Anti-Black,73.36683417085426,0.001955501174323972
Anti-Black,73.86934673366834,0.0017745518199980192
Anti-Black,74.3718592964824,0.0016053627943755867
Anti-Black,74.87437185929647,0.0014498966277755726
Anti-Black,75.37688442211055,0.0013094338849946028
Anti-Black,75.87939698492461,0.0011844588489080656
Anti-Black,76.38190954773869,0.0010746627087762466
Anti-Black,76.88442211055276,0.0009790453400089153
Anti-Black,77.38693467336682,0.0008960860525646976
Anti-Black,77.8894472361809,0.000823949789388899
Anti-Black,78.39195979899498,0.0007606967193673586
Anti-Black,78.89447236180904,0.0007044681866942284
Anti-Black,79.39698492462311,0.0006536291273259129
Anti-Black,79.89949748743717,0.0006068554882118669
Anti-Black,80.40201005025125,0.0005631643062786906
Anti-Black,80.90452261306532,0.0005218931449340673
Anti-Black,81.40703517587939,0.00048264328663445775
Anti-Black,81.90954773869346,0.0004452058407757596
Anti-Black,82.41206030150752,0.00040949036985627737
Anti-Black,82.9145728643216,0.00037547133233520487
Anti-Black,83.41708542713567,0.00034315958945921863
Anti-Black,83.91959798994974,0.00031259678576299834
Anti-Black,84.42211055276381,0.0002838625998003513
Anti-Black,84.92462311557789,0.0002570812390753548
Anti-Black,85.42713567839195,0.00023241522807136727
Anti-Black,85.92964824120602,0.00021004069244503722
Anti-Black,86.4321608040201,0.00019010654689236977
Anti-Black,86.93467336683416,0.00017268717831068556
Anti-Black,87.43718592964824,0.000157741864737149
Anti-Black,87.9396984924623,0.0001450932321783382
Anti-Black,88.44221105527637,0.00013443219210168276
Anti-Black,88.94472361809045,0.00012534996215727735
Anti-Black,89.44723618090451,0.00011739128360184106
Anti-Black,89.94974874371859,0.00011011863398475851
Anti-Black,90.45226130653265,0.0001031758557466752
Anti-Black,90.95477386934672,9.63408430311499e-05
Anti-Black,91.4572864321608,8.955970417618015e-05
Anti-Black,91.95979899497486,8.29579726497841e-05
Anti-Black,92.46231155778894,7.682717442894929e-05
Anti-Black,92.96482412060301,7.158718410558499e-05
Anti-Black,93.46733668341707,6.772665832472321e-05
Anti-Black,93.96984924623115,6.572598695788567e-05
Anti-Black,94.47236180904522,6.597002537894746e-05
Anti-Black,94.97487437185929,6.866121100952635e-05
Anti-Black,95.47738693467336,7.374670261766591e-05
Anti-Black,95.97989949748742,8.087457842761516e-05
Anti-Black,96.4824120603015,8.939249146245023e-05
Anti-Black,96.98492462311557,9.839667262048075e-05
Anti-Black,97.48743718592964,0.00010683010110081758
Anti-Black,97.98994974874371,0.00011361773516083482
Anti-Black,98.49246231155777,0.000117816747237308
Anti-Black,98.99497487437185,0.00011875387688701697
Anti-Black,99.49748743718592,0.0001161226291060122
Anti-Black,100.0,0.00011002062899387625
Anti-Hispanic,0.0,0.0005689235213620437
Anti-Hispanic,0.5025125628140703,0.0005520290598433514
Anti-Hispanic,1.0050251256281406,0.0005554113816412144
Anti-Hispanic,1.507537688442211,0.0005757349900723878
Anti-Hispanic,2.0100502512562812,0.0006105244042938786
Anti-Hispanic,2.5125628140703515,0.0006585547601700747
Anti-Hispanic,3.015075376884422,0.0007201109647531873
Anti-Hispanic,3.517587939698492,0.0007971319269917604
Anti-Hispanic,4.0201005025125625,0.0008932562628987411
Anti-Hispanic,4.522613065326633,0.0010137788388478604
Anti-Hispanic,5.025125628140703,0.0011655166491828803
Anti-Hispanic,5.527638190954773,0.001356571249501476
Anti-Hispanic,6.030150753768844,0.0015959669225584032
Anti-Hispanic,6.532663316582914,0.0018931425811717375
Anti-Hispanic,7.035175879396984,0.002257284223138787
Anti-Hispanic,7.537688442211055,0.002696505210532483
Anti-Hispanic,8.040201005025125,0.0032169128807707616
Anti-Hispanic,8.542713567839195,0.0038216377999670927
Anti-Hispanic,9.045226130653266,0.0045099387639289355
Anti-Hispanic,9.547738693467336,0.0052765225887763745
Anti-Hispanic,10.050251256281406,0.006111222878670844
Anti-Hispanic,10.552763819095476,0.006999159131414557
Anti-Hispanic,11.055276381909547,0.00792144499833533
Anti-Hispanic,11.557788944723617,0.00885643757876609
Anti-Hispanic,12.060301507537687,0.00978143058545445
Anti-Hispanic,12.562814070351758,0.010674610206523511
Anti-Hispanic,13.065326633165828,0.011517031775676716
Anti-Hispanic,13.567839195979898,0.012294352854480712
Anti-Hispanic,14.070351758793969,0.012998081570406574
Anti-Hispanic,14.572864321608039,0.013626165839219207
Anti-Hispanic,15.07537688442211,0.0141828475271502
Anti-Hispanic,15.57788944723618,0.014677816659831673
Anti-Hispanic,16.08040201005025,0.015124802834634493
Anti-Hispanic,16.58291457286432,0.015539815001787777
Anti-Hispanic,17.08542713567839,0.015939274713729593
Anti-Hispanic,17.587939698492463,0.016338279164195668
Anti-Hispanic,18.09045226130653,0.01674918536936652
Anti-Hispanic,18.5929648241206,0.017180638747187397
Anti-Hispanic,19.09547738693467,0.017637093749710574
Anti-Hispanic,19.597989949748744,0.018118805283131985
Anti-Hispanic,20.100502512562812,0.018622217352748327
Anti-Hispanic,20.60301507537688,0.019140644349967064
Anti-Hispanic,21.105527638190953,0.01966513057360333
Anti-Hispanic,21.608040201005025,0.02018538154646012
Anti-Hispanic,22.110552763819094,0.020690681184669817
Anti-Hispanic,22.613065326633162,0.02117073577005341
Anti-Hispanic,23.115577889447234,0.021616412553894807
Anti-Hispanic,23.618090452261306,0.022020361595888393
Anti-Hispanic,24.120603015075375,0.022377519382210845
Anti-Hispanic,24.623115577889443,0.02268548995519488
Anti-Hispanic,25.125628140703515,0.02294478594655735
Anti-Hispanic,25.628140703517587,0.023158894701723567
Anti-Hispanic,26.130653266331656,0.023334123316821647
Anti-Hispanic,26.633165829145725,0.023479180522923065
Anti-Hispanic,27.135678391959797,0.02360447864099714
Anti-Hispanic,27.63819095477387,0.023721183914788047
Anti-Hispanic,28.140703517587937,0.02384009905800007
Anti-Hispanic,28.643216080402006,0.023970512599992326
Anti-Hispanic,29.145728643216078,0.024119179095904015
Anti-Hispanic,29.64824120603015,0.024289590333485014
Anti-Hispanic,30.15075376884422,0.02448165701501182
Anti-Hispanic,30.653266331658287,0.024691850257409918
Anti-Hispanic,31.15577889447236,0.024913768625567687
Anti-Hispanic,31.65829145728643,0.025139019366662657
Anti-Hispanic,32.1608040201005,0.0253582503269245
Anti-Hispanic,32.66331658291457,0.025562153105050122
Anti-Hispanic,33.16582914572864,0.025742280137032753
Anti-Hispanic,33.66834170854271,0.02589157112267891
Anti-Hispanic,34.17085427135678,0.02600455352590632
Anti-Hispanic,34.67336683417085,0.026077251503620533
Anti-Hispanic,35.175879396984925,0.026106892938059994
Anti-Hispanic,35.678391959798994,0.026091535241322742
Anti-Hispanic,36.18090452261306,0.026029733127887242
Anti-Hispanic,36.68341708542713,0.02592034727251763
Anti-Hispanic,37.1859296482412,0.025762548175844037
Anti-Hispanic,37.688442211055275,0.025556014545321474
Anti-Hispanic,38.19095477386934,0.0253012717088073
Anti-Hispanic,38.69346733668341,0.025000074501754673
Anti-Hispanic,39.19597989949749,0.024655719928007542
Anti-Hispanic,39.698492462311556,0.02427318257552413
Anti-Hispanic,40.201005025125625,0.02385899935277357
Anti-Hispanic,40.70351758793969,0.02342088261838444
Anti-Hispanic,41.20603015075376,0.022967100491086887
Anti-Hispanic,41.70854271356784,0.0225057163400306
Anti-Hispanic,42.211055276381906,0.022043813883505518
Anti-Hispanic,42.713567839195974,0.021586842167793018
Anti-Hispanic,43.21608040201005,0.021138194420479994
Anti-Hispanic,43.71859296482412,0.0206990911580477
Anti-Hispanic,44.22110552763819,0.02026878058937542
Anti-Hispanic,44.723618090452256,0.01984501031581737
Anti-Hispanic,45.226130653266324,0.019424675400636613
Anti-Hispanic,45.7286432160804,0.019004518445841844
Anti-Hispanic,46.23115577889447,0.018581752747493626
Anti-Hispanic,46.73366834170854,0.0181545004289786
Anti-Hispanic,47.23618090452261,0.01772197925341742
Anti-Hispanic,47.73869346733668,0.01728442590991244
Anti-Hispanic,48.24120603015075,0.016842798552362644
Anti-Hispanic,48.74371859296482,0.016398345417445195
Anti-Hispanic,49.24623115577889,0.01595214988402989
Anti-Hispanic,49.74874371859296,0.015504760442450504
Anti-Hispanic,50.25125628140703,0.015055987859745712
Anti-Hispanic,50.7537688442211,0.014604908404008314
Anti-Hispanic,51.256281407035175,0.014150062487505166
Anti-Hispanic,51.75879396984924,0.01368979478900126
Anti-Hispanic,52.26130653266331,0.013222654914527104
Anti-Hispanic,52.76381909547738,0.012747772206233693
Anti-Hispanic,53.26633165829145,0.012265133628399844
Anti-Hispanic,53.768844221105525,0.011775723512341407
Anti-Hispanic,54.27135678391959,0.011281518771899996
Anti-Hispanic,54.77386934673366,0.010785363120361265
Anti-Hispanic,55.27638190954774,0.010290761518619724
Anti-Hispanic,55.778894472361806,0.009801638786523629
Anti-Hispanic,56.281407035175874,0.009322096209820824
Anti-Hispanic,56.78391959798994,0.008856183093936949
Anti-Hispanic,57.28643216080401,0.008407684095245152
Anti-Hispanic,57.78894472361809,0.007979914199054222
Anti-Hispanic,58.291457286432156,0.007575514527064626
Anti-Hispanic,58.793969849246224,0.007196252660140958
Anti-Hispanic,59.2964824120603,0.006842846134343061
Anti-Hispanic,59.79899497487437,0.006514840654362452
Anti-Hispanic,60.30150753768844,0.006210579351635105
Anti-Hispanic,60.804020100502505,0.005927292724971246
Anti-Hispanic,61.306532663316574,0.005661321163819456
Anti-Hispanic,61.80904522613065,0.005408457235766866
Anti-Hispanic,62.31155778894472,0.005164369612755113
Anti-Hispanic,62.81407035175879,0.004925051350156297
Anti-Hispanic,63.31658291457286,0.004687227326135594
Anti-Hispanic,63.81909547738693,0.004448661107472821
Anti-Hispanic,64.321608040201,0.004208319026012724
Anti-Hispanic,64.82412060301507,0.003966374639231948
Anti-Hispanic,65.32663316582914,0.003724064181629175
Anti-Hispanic,65.82914572864321,0.0034834271695664133
Anti-Hispanic,66.33165829145727,0.0032469814151647454
Anti-Hispanic,66.83417085427135,0.003017386060775215
Anti-Hispanic,67.33668341708542,0.002797140229226924
Anti-Hispanic,67.83919597989949,0.0025883511494124833
Anti-Hispanic,68.34170854271356,0.002392588208087686
Anti-Hispanic,68.84422110552764,0.0022108225665131266
Anti-Hispanic,69.3467336683417,0.002043439149685699
Anti-Hispanic,69.84924623115577,0.001890300733542764
Anti-Hispanic,70.35175879396985,0.0017508424973842781
Anti-Hispanic,70.85427135678391,0.0016241783381561869
Anti-Hispanic,71.35678391959799,0.001509205348666774
Anti-Hispanic,71.85929648241205,0.0014046981526490401
Anti-Hispanic,72.36180904522612,0.001309388966570845
Anti-Hispanic,72.8643216080402,0.0012220319022967425
Anti-Hispanic,73.36683417085426,0.0011414514220116324
Anti-Hispanic,73.86934673366834,0.0010665756138306074
Anti-Hispanic,74.3718592964824,0.000996455612307827
Anti-Hispanic,74.87437185929647,0.0009302732786353446
Anti-Hispanic,75.37688442211055,0.0008673400845010992
Anti-Hispanic,75.87939698492461,0.0008070907141017873
Anti-Hispanic,76.38190954773869,0.0007490749055250559
Anti-Hispanic,76.88442211055276,0.0006929503445253801
Anti-Hispanic,77.38693467336682,0.0006384780821235592
Anti-Hispanic,77.8894472361809,0.0005855202744970375
Anti-Hispanic,78.39195979899498,0.0005340384796045551
Anti-Hispanic,78.89447236180904,0.00048408974490878845
Anti-Hispanic,79.39698492462311,0.0004358176186033837
Anti-Hispanic,79.89949748743717,0.000389436110841845
Anti-Hispanic,80.40201005025125,0.0003452063240807576
Anti-Hispanic,80.90452261306532,0.00030340749816082976
Anti-Hispanic,81.40703517587939,0.0002643059689509921
Anti-Hispanic,81.90954773869346,0.0002281264611838903
Anti-Hispanic,82.41206030150752,0.00019502991164520116
Anti-Hispanic,82.9145728643216,0.00016510069587841267
Anti-Hispanic,83.41708542713567,0.0001383441109606443
Anti-Hispanic,83.91959798994974,0.00011469286212913863
Anti-Hispanic,84.42211055276381,9.401972003408258e-05
Anti-Hispanic,84.92462311557789,7.615285267930661e-05
Anti-Hispanic,85.42713567839195,6.089065611431899e-05
Anti-Hispanic,85.92964824120602,4.801395866898268e-05
Anti-Hispanic,86.4321608040201,3.72948130651613e-05
Anti-Hispanic,86.93467336683416,2.850226501113543e-05
Anti-Hispanic,87.43718592964824,2.1406184165994437e-05
Anti-Hispanic,87.9396984924623,1.5780371354381227e-05
Anti-Hispanic,88.44221105527637,1.1405826550193017e-05
Anti-Hispanic,88.94472361809045,8.07450804575833e-06
Anti-Hispanic,89.44723618090451,5.593381053949007e-06
Anti-Hispanic,89.94974874371859,3.788218786490499e-06
Anti-Hispanic,90.45226130653265,2.5065450113379877e-06
Anti-Hispanic,90.95477386934672,1.6192566254614127e-06
Anti-Hispanic,91.4572864321608,1.0207392763510227e-06
Anti-Hispanic,91.95979899497486,6.27578034742713e-07
Anti-Hispanic,92.46231155778894,3.761843269818532e-07
Anti-Hispanic,92.96482412060301,2.1976952322132217e-07
Anti-Hispanic,93.46733668341707,1.2509658402452015e-07
Anti-Hispanic,93.96984924623115,6.936369913354482e-08
Anti-Hispanic,94.47236180904522,3.745782305996191e-08
Anti-Hispanic,94.97487437185929,1.9697240079761957e-08
Anti-Hispanic,95.47738693467336,1.0084674582551756e-08
Anti-Hispanic,95.97989949748742,5.026471536702165e-09
Anti-Hispanic,96.4824120603015,2.4387592196118697e-09
Anti-Hispanic,96.98492462311557,1.151716148104474e-09
Anti-Hispanic,97.48743718592964,5.293769921973768e-10
Anti-Hispanic,97.98994974874371,2.3681257102378067e-10
Anti-Hispanic,98.49246231155777,1.030968719334421e-10
Anti-Hispanic,98.99497487437185,4.367888022437463e-11
Anti-Hispanic,99.49748743718592,1.8008175077614665e-11
Anti-Hispanic,100.0,7.22485735162364e-12
Anti-Asian,0.0,0.0007328095629595978
Anti-Asian,0.5025125628140703,0.0006355345223692978
Anti-Asian,1.0050251256281406,0.0005620810664535381
Anti-Asian,1.507537688442211,0.0005132477168161859
Anti-Asian,2.0100502512562812,0.0004895273231636313
Anti-Asian,2.5125628140703515,0.0004913316171820124
Anti-Asian,3.015075376884422,0.0005191862372625699
Anti-Asian,3.517587939698492,0.0005738784413602859
Anti-Asian,4.0201005025125625,0.0006565452429322483
Anti-Asian,4.522613065326633,0.0007686956309584876
Anti-Asian,5.025125628140703,0.0009121665596862454
Anti-Asian,5.527638190954773,0.001089018279002476
Anti-Asian,6.030150753768844,0.001301380087363421
Anti-Asian,6.532663316582914,0.0015512624346815567
Anti-Asian,7.035175879396984,0.001840355107418518
Anti-Asian,7.537688442211055,0.0021698335513952883
Anti-Asian,8.040201005025125,0.0025401957858723866
Anti-Asian,8.542713567839195,0.002951150485270846
Anti-Asian,9.045226130653266,0.003401572503753576
Anti-Asian,9.547738693467336,0.0038895355379010175
Anti-Asian,10.050251256281406,0.004412423255294065
Anti-Asian,10.552763819095476,0.004967110893245711
Anti-Asian,11.055276381909547,0.005550200150372385
Anti-Asian,11.557788944723617,0.006158282384847625
Anti-Asian,12.060301507537687,0.0067881998822731425
Anti-Asian,12.562814070351758,0.007437273209370044
Anti-Asian,13.065326633165828,0.008103464958554551
Anti-Asian,13.567839195979898,0.008785456504444993
Anti-Asian,14.070351758793969,0.009482624140394866
Anti-Asian,14.572864321608039,0.010194913002183389
Anti-Asian,15.07537688442211,0.010922619971774353
Anti-Asian,15.57788944723618,0.01166610854794417
Anti-Asian,16.08040201005025,0.012425487799026885
Anti-Asian,16.58291457286432,0.013200292631125656
Anti-Asian,17.08542713567839,0.013989202921557945
Anti-Asian,17.587939698492463,0.014789834490109172
Anti-Asian,18.09045226130653,0.015598626055056393
Anti-Asian,18.5929648241206,0.016410834546062864
Anti-Asian,19.09547738693467,0.017220638178659906
Anti-Asian,19.597989949748744,0.01802133446755017
Anti-Asian,20.100502512562812,0.018805610653931028
Anti-Asian,20.60301507537688,0.019565858176244535
Anti-Asian,21.105527638190953,0.020294501463738308
Anti-Asian,21.608040201005025,0.02098431430902292
Anti-Asian,22.110552763819094,0.021628703433012594
Anti-Asian,22.613065326633162,0.02222194705135747
Anti-Asian,23.115577889447234,0.022759384454288635
Anti-Asian,23.618090452261306,0.023237559076195687
Anti-Asian,24.120603015075375,0.0236543209694378
Anti-Asian,24.623115577889443,0.02400889446809407
Anti-Asian,25.125628140703515,0.02430191347740677
Anti-Asian,25.628140703517587,0.024535421435510803
Anti-Asian,26.130653266331656,0.024712827341991782
Anti-Asian,26.633165829145725,0.02483880531207234
Anti-Asian,27.135678391959797,0.024919124615071047
Anti-Asian,27.63819095477387,0.02496040111680186
Anti-Asian,28.140703517587937,0.024969769495101893
Anti-Asian,28.643216080402006,0.02495448746691912
Anti-Asian,29.145728643216078,0.02492149653266969
Anti-Asian,29.64824120603015,0.024876975800416215
Anti-Asian,30.15075376884422,0.024825933623258106
Anti-Asian,30.653266331658287,0.024771883891675228
Anti-Asian,31.15577889447236,0.024716648682927177
Anti-Asian,31.65829145728643,0.024660316696200116
Anti-Asian,32.1608040201005,0.024601368963325636
Anti-Asian,32.66331658291457,0.024536962324504207
Anti-Asian,33.16582914572864,0.024463340384514864
Anti-Asian,33.66834170854271,0.024376324493304905
Anti-Asian,34.17085427135678,0.024271826568033637
Anti-Asian,34.67336683417085,0.024146323077286418
Anti-Asian,35.175879396984925,0.023997235649012273
Anti-Asian,35.678391959798994,0.023823177508383333
Anti-Asian,36.18090452261306,0.023624044033707887
Anti-Asian,36.68341708542713,0.023400947065694344
Anti-Asian,37.1859296482412,0.02315601289965767
Anti-Asian,37.688442211055275,0.022892080146612755
Anti-Asian,38.19095477386934,0.022612343704167773
Anti-Asian,38.69346733668341,0.022319993901472893
Anti-Asian,39.19597989949749,0.022017895665424336
Anti-Asian,39.698492462311556,0.021708342576714463
Anti-Asian,40.201005025125625,0.02139290699886454
Anti-Asian,40.70351758793969,0.021072392486572177
Anti-Asian,41.20603015075376,0.02074688075650627
Anti-Asian,41.70854271356784,0.02041585453965315
Anti-Asian,42.211055276381906,0.020078370846683312
Anti-Asian,42.713567839195974,0.019733256991587827
Anti-Asian,43.21608040201005,0.01937930380371403
Anti-Asian,43.71859296482412,0.019015435876917598
Anti-Asian,44.22110552763819,0.01864084613082038
Anti-Asian,44.723618090452256,0.018255089922693202
Anti-Asian,45.226130653266324,0.017858141067926474
Anti-Asian,45.7286432160804,0.017450417304915422
Anti-Asian,46.23115577889447,0.017032785302586253
Anti-Asian,46.73366834170854,0.016606555079650216
Anti-Asian,47.23618090452261,0.016173471010423008
Anti-Asian,47.73869346733668,0.015735702195341067
Anti-Asian,48.24120603015075,0.015295829942221052
Anti-Asian,48.74371859296482,0.014856825623802632
Anti-Asian,49.24623115577889,0.014422009341493574
Anti-Asian,49.74874371859296,0.013994979424880948
Anti-Asian,50.25125628140703,0.013579505152780525
Anti-Asian,50.7537688442211,0.013179379959666199
Anti-Asian,51.256281407035175,0.012798239017754082
Anti-Asian,51.75879396984924,0.012439352273532182
Anti-Asian,52.26130653266331,0.012105410385567675
Anti-Asian,52.76381909547738,0.011798325246151764
Anti-Asian,53.26633165829145,0.011519067895595078
Anti-Asian,53.768844221105525,0.011267564217847135
Anti-Asian,54.27135678391959,0.011042663045576941
Anti-Asian,54.77386934673366,0.010842183027504799
Anti-Asian,55.27638190954774,0.010663035119891891
Anti-Asian,55.778894472361806,0.010501408391460926
Anti-Asian,56.281407035175874,0.01035299946082098
Anti-Asian,56.78391959798994,0.010213261479976338
Anti-Asian,57.28643216080401,0.010077647769469154
Anti-Asian,57.78894472361809,0.009941827999350887
Anti-Asian,58.291457286432156,0.009801860577520683
Anti-Asian,58.793969849246224,0.009654312548018535
Anti-Asian,59.2964824120603,0.009496326440144164
Anti-Asian,59.79899497487437,0.009325640754454812
Anti-Asian,60.30150753768844,0.0091405759698191
Anti-Asian,60.804020100502505,0.008940000386035233
Anti-Asian,61.306532663316574,0.00872328960083618
Anti-Asian,61.80904522613065,0.008490290327809772
Anti-Asian,62.31155778894472,0.008241294414385696
Anti-Asian,62.81407035175879,0.007977023415751662
Anti-Asian,63.31658291457286,0.0076986190804870305
Anti-Asian,63.81909547738693,0.007407631606927569
Anti-Asian,64.321608040201,0.007105996197143085
Anti-Asian,64.82412060301507,0.006795989481599752
Anti-Asian,65.32663316582914,0.00648016055680534
Anti-Asian,65.82914572864321,0.0061612360126162774
Anti-Asian,66.33165829145727,0.00584200350249386
Anti-Asian,66.83417085427135,0.005525183121049496
Anti-Asian,67.33668341708542,0.005213299193854373
Anti-Asian,67.83919597989949,0.004908566413678595
Anti-Asian,68.34170854271356,0.004612803304403892
Anti-Asian,68.84422110552764,0.0043273828944960955
Anti-Asian,69.3467336683417,0.004053225741141403
Anti-Asian,69.84924623115577,0.003790834838880415
Anti-Asian,70.35175879396985,0.003540366376595546
Anti-Asian,70.85427135678391,0.0033017256505545
